name,visits,lat,lon,zipcode
"Frys / 3100 N Glassford Hill Rd, Prescott Valley, AZ, United States",1431056,34.58791023,-112.3419109,86314
"Safeway / 7720 E Hwy 69, Prescott Valley, AZ, United States",756700,34.58735107,-112.3298494,86314
"Frys / 950 Fair St, Prescott, AZ, United States",836149,34.55434449,-112.4823777,86303
"Safeway / 450 White Spar Rd, Prescott, AZ, United States",368807,34.53111375,-112.4748104,86303
"Sprouts Farmers Market / 174 E Sheldon St, Prescott, AZ, United States",362755,34.54674985,-112.46754,86303
"Trader Joe's / 252 N Lee Blvd, Prescott, AZ, United States",390027,34.54866787,-112.4053898,86303
"Frys / 3198 Willow Creek Rd, Prescott, AZ, United States",1080945,34.60061675,-112.458442,86301
"Safeway / 1044 Willow Creek Rd, Prescott, AZ, United States",448783,34.56158525,-112.484465,86301
"Sprouts Farmers Market / 5645 E State Route 69, Prescott Valley, AZ, United States",435817,34.57435922,-112.3639665,86301
"Safeway / 1601 N Park Dr, Winslow, AZ, United States",442311,35.03681876,-110.6996677,86047
"Safeway / 637 W Route 66, Williams, AZ, United States",860095,35.24803087,-112.1941537,86046
"Safeway / 650 Elm St, Page, AZ, United States",595174,36.91577163,-111.4576993,86036
"Safeway / 702 W Hopi Dr, Holbrook, AZ, United States",439570,34.90345333,-110.1672717,86025
"Bashas' / 2700 S Woodlands Village Blvd, Flagstaff, AZ, United States",423538,35.176737,-111.6675146,86005
"Bashas' / 1000 N Humphreys St #112, Flagstaff, AZ, United States",188228,35.20781176,-111.6467208,86005
"Frys / 201 N Switzer Canyon Dr, Slatington, PA, United States",1269876,35.19515681,-111.6351948,86005
"Safeway / 4910 N Hwy 89, Flagstaff, AZ, United States",1063624,35.22583093,-111.5786071,86005
"Safeway / 1201 S Plaza Way, Flagstaff, AZ, United States",1059512,35.18943895,-111.6637595,86005
"Safeway / 1500 E Cedar Ave, Flagstaff, AZ, United States",671956,35.22001294,-111.6219508,86005
"Sprouts Farmers Market / 1540 South Riordan Ranch Street, Flagstaff, AZ, United States",529383,35.1853444,-111.659033,86005
"Whole Foods Market / 320 S Cambridge Ln, Flagstaff, AZ, United States",392546,35.19183813,-111.640906,86005
"Bashas' / 650 N Main St, Taylor, AZ, United States",332451,34.47536383,-110.0882167,85937
"Safeway / 20 E White Mountain Blvd, Show Low, AZ, United States",722279,34.14307368,-109.9543634,85929
"Bashas' / 150 N Main St, Eagar, AZ, United States",181255,34.11360977,-109.2930968,85925
"Safeway / 203 S Mountain Ave, Springerville, AZ, United States",548242,34.130459,-109.2895492,85925
"Safeway / 900 W Deuce of Clubs, Show Low, AZ, United States",983759,34.24684814,-110.0522634,85901
"Bashas' / 15310 N Oracle Rd, Tucson, AZ, United States",749787,32.48348834,-110.9202749,85755
"Bashas' / 6900 E Sunrise Dr, Tucson, AZ, United States",687057,32.306345,-110.8454284,85750
"Safeway / 10380 E Broadway Blvd, Tucson, AZ, United States",642391,32.21950274,-110.7713256,85748
"Frys / 8080 S Houghton Rd, Tucson, AZ, United States",1129056,32.10537514,-110.7740008,85747
"Safeway / 13380 E Mary Ann Cleveland Way, Vail, AZ, United States",810557,32.0500133,-110.7086321,85747
"Safeway / 9050 E Valencia Rd, Tucson, AZ, United States",505642,32.1179217,-110.798944,85747
"Safeway / 2940 W Valencia Rd, Tucson, AZ, United States",787808,32.13519572,-111.0298953,85746
"Walmart Neighborhood Market / 2823 W Valencia Rd, Drexel Heights, AZ, United States",802570,32.13287787,-111.0267529,85746
"Safeway / 9100 N Silverbell Rd, Tucson, AZ, United States",919304,32.37240703,-111.1367483,85743
"Frys / 12100 N Thornydale Rd, Marana, AZ, United States",1147918,32.42629932,-111.0449867,85742
"Bashas' / 8360 N Thornydale Rd, Tucson, AZ, United States",369341,32.35798615,-111.0442443,85741
"Frys / 3770 W Ina Rd, Tucson, AZ, United States",1415494,32.33901429,-111.0456262,85741
"Frys / 7870 N Silverbell Rd, Tucson, AZ, United States",864537,32.35040789,-111.0998707,85741
"Sprouts Farmers Market / 3860 W River Rd, Tucson, AZ, United States",441461,32.32225754,-111.043374,85741
"Frys / 10661 N Oracle Rd, Oro Valley, AZ, United States",1019704,32.4007941,-110.9578513,85737
"Frys / 10450 N La Canada Dr, Oro Valley, AZ, United States",894567,32.39646123,-110.9937729,85737
"Safeway / 12122 N Rancho Vistoso Blvd, Oro Valley, AZ, United States",729269,32.42683442,-110.9594795,85737
"Safeway / 9460 E Golf Links Rd, Tucson, AZ, United States",519211,32.19024425,-110.7910374,85730
"Albertsons / 2854 N Campbell Ave, Tucson, AZ, United States",466508,32.25862275,-110.9424325,85719
"Frys / 555 E Grant Rd, Tucson, AZ, United States",1059044,32.25165721,-110.9625449,85719
"Safeway / 1940 E Broadway Blvd, Tucson, AZ, United States",953295,32.21999999,-110.9429991,85719
"Safeway / 1767 E Prince Rd, Tucson, AZ, United States",499110,32.273646,-110.9452286,85719
"Walmart Neighborhood Market / 831 E Fort Lowell Rd, Tucson, AZ, United States",417959,32.26540493,-110.958521,85719
"Safeway / 4752 E Sunrise Dr, Tucson, AZ, United States",795586,32.30723169,-110.8913581,85718
"Sprouts Farmers Market / 4282 N 1st Ave, Tucson, AZ, United States",373563,32.28528976,-110.9594281,85718
"Trader Joe's / 4209 N Campbell Ave, Tucson, AZ, United States",643089,32.28350157,-110.9447694,85718
"Sprouts Farmers Market / 4645 E Speedway Blvd, Tucson, AZ, United States",475511,32.2375299,-110.8935579,85716
"Walmart Neighborhood Market / 3925 E Grant Rd, Tucson, AZ, United States",603670,32.25195082,-110.908804,85716
"Whole Foods Market / 3360 E Speedway Blvd, Tucson, AZ, United States",650789,32.23558777,-110.9213506,85716
"Safeway / 9125 E Tanque Verde, Tucson, AZ, United States",741857,32.25899722,-110.7970691,85715
"Safeway / 7177 E Tanque Verde Rd, Tucson, AZ, United States",559980,32.2519987,-110.8390597,85715
"Frys / 1795 W. Valencia Rd., Tucson, AZ, United States",1624546,32.13186758,-111.0045335,85713
"Frys / 3640 S 16th Ave, Tucson, AZ, United States",903952,32.18030788,-110.9826474,85713
"Albertsons / 6600 E Grant Rd, Tucson, AZ, United States",462654,32.24773863,-110.8520324,85712
"Bashas' / 3275 N Swan Rd, Tucson, AZ, United States",537427,32.26654889,-110.893967,85712
"Frys / 2480 N Swan Rd, Tucson, AZ, United States",1135427,32.25251843,-110.8910747,85712
"Trader Joe's / 4766 E Grant Rd, Tucson, AZ, United States",523019,32.24978373,-110.8909253,85712
"Whole Foods Market / 5555 E. River Road, Tucson, AZ, United States",580407,32.27497754,-110.874308,85712
"Frys / 4150 E 22Nd St, Tucson, AZ, United States",991401,32.20512129,-110.9041555,85711
"Total Wine & More / 5870 E Broadway Blvd Suite 448, Tucson, AZ, United States",1031675,32.22026073,-110.8645123,85711
"Walmart Neighborhood Market / 5500 E 22nd St, Tucson, AZ, United States",709006,32.20576124,-110.8739886,85711
"Albertsons / 9595 E Broadway, Tucson, AZ, United States",410911,32.2215911,-110.7876076,85710
"Frys / 7050 E 22nd St, Tucson, AZ, United States",1155546,32.20453075,-110.8424651,85710
"Frys / 7812 E Speedway Blvd, Middletown, PA, United States",1091966,32.23410898,-110.8255435,85710
"Frys / 9401 E 22nd St, Tucson, AZ, United States",955012,32.20779269,-110.7918505,85710
"Sprouts Farmers Market / 7877 E Broadway Blvd, Tucson, AZ, United States",474444,32.22262318,-110.8247331,85710
"Walmart Neighborhood Market / South Camino Seco, Tucson, Arizona, United States",605111,32.21981061,-110.8078103,85710
"Frys / 7050 E Golf Links Rd, Tucson, AZ, United States",777159,32.19017378,-110.8424706,85708
"Safeway / 6360 E Golf Links Rd, Tucson, AZ, United States",623007,32.19021751,-110.8560213,85708
"Walmart Neighborhood Market / 2550 S Kolb Rd, Tucson, AZ, United States",529656,32.19305227,-110.8423673,85708
"Frys / 2001 E Irvington Rd, Tucson, AZ, United States",1057057,32.16486047,-110.9419936,85706
"Walmart Neighborhood Market / 2565 East Commerce Center Place, Tucson, Arizona, United States",980530,32.14749881,-110.9331935,85706
"Albertsons / 1350 N Silverbell Rd, Tucson, AZ, United States",714431,32.23878216,-111.0041074,85705
"Frys / 4036 N 1st Ave, Tucson, AZ, United States",1036038,32.28057404,-110.9595279,85705
"Safeway / 2140 W Grant Rd, Tucson, AZ, United States",608828,32.25233326,-111.0127058,85705
"Total Wine & More / 4370 N Oracle Rd, Tucson, AZ, United States",458152,32.28603569,-110.9765812,85705
"Walmart Neighborhood Market / 2175 W Ruthrauff Rd, Flowing Wells, AZ, United States",677628,32.29314681,-111.0130179,85705
"Albertsons / 5085 N La Canada Dr, Tucson, AZ, United States",503972,32.29892241,-110.9965266,85704
"Albertsons / 7300 N La Cholla Blvd, Tucson, AZ, United States",365306,32.33943513,-111.0113134,85704
"Bashas' / 2000 W River Rd, Tucson, AZ, United States",542149,32.30687779,-111.0103859,85704
"Safeway / 7110 N Oracle Rd, Tucson, AZ, United States",538343,32.33582029,-110.9747579,85704
"Sprouts Farmers Market / 7665 N Oracle Way, Oro Valley, AZ, United States",315172,32.34665921,-110.9780058,85704
"Trader Joe's / 7912 N Oracle, Oro Valley, AZ, United States",645234,32.3504938,-110.9731619,85704
"Walmart Neighborhood Market / 7951 N Oracle Rd, Oro Valley, AZ, United States",419220,32.35080781,-110.9772302,85704
"Whole Foods Market / 7133 N Oracle Rd,, Tucson, AZ, United States",806318,32.3365001,-110.9783595,85704
"Safeway / 1551 W Saint Marys Rd, Tucson, AZ, United States",605991,32.22766551,-110.9979938,85701
"Frys / 4351 E Highway 90, Sierra Vista, AZ, United States",1645909,31.55638771,-110.2534652,85650
"Safeway / 2190 E Fry Blvd, Sierra Vista, AZ, United States",715832,31.5529768,-110.2759058,85650
"Safeway / Hooker Drive, Willcox, Arizona, United States",605768,32.26316608,-109.842333,85643
"Safeway / 599 W 4th St, Benson, AZ, United States",470889,31.96907461,-110.3065404,85630
"Frys / 15950 S Rancho Sahuarita Blvd, Sahuarita, AZ, United States",1597716,31.96037847,-110.9859766,85629
"Safeway / 1301 W Duval Mine Rd, Green Valley, AZ, United States",697020,31.90096391,-110.992504,85629
"Sprouts Farmers Market / 18755 S. Nogales Hwy.,, Green Valley, AZ, United States",357149,31.90852779,-110.9790712,85629
"Safeway / 260 W Continental Rd, Green Valley, AZ, United States",617121,31.85277397,-110.9966426,85622
"Safeway / 465 W Mariposa Rd, Nogales, AZ, United States",812460,31.3643008,-110.9405371,85621
"Safeway / 101 Naco Rd, Bisbee, AZ, United States",553659,31.40121287,-109.9172604,85603
"Bashas' / 2323 W US Highway 70, Thatcher, AZ, United States",221215,32.8388778,-109.7399189,85552
"Safeway / 2125 W Hwy 70, Thatcher, AZ, United States",725314,32.83526976,-109.7345688,85552
"Bashas' / 142 E State Highway 260, Payson, AZ, United States",411257,34.24221851,-111.3211772,85541
"Safeway / AZ 260, Payson, Arizona, United States",861139,34.23961247,-111.3176825,85541
"Bashas' / 172 Plaza Drive, Morenci, AZ, United States",477465,33.05147045,-109.3274615,85540
"Frys / 2115 US-60 #200, Miami, AZ, United States",1024702,33.42037596,-110.8166928,85539
"Safeway / 240 S Hill St, Globe, AZ, United States",281089,33.3947557,-110.7856179,85539
"Aldi / 845 N Estrella Pkwy, Goodyear, AZ, United States",132260,33.4560591,-112.3915804,85395
"Frys / 16380 W Yuma Rd, Goodyear, AZ, United States",1400888,33.43772725,-112.4111957,85395
"Safeway / 440 N Estrella Pkwy, Goodyear, AZ, United States",686368,33.45149665,-112.3945273,85395
"Safeway / 14175 W Indian School Rd, Goodyear, AZ, United States",668774,33.48388277,-112.3640685,85395
"Total Wine & More / 1416 N Litchfield Rd, Goodyear, AZ, United States",487896,33.46187665,-112.3613126,85395
"Bashas' / 275 N Tegner St, Wickenburg, AZ, United States",197201,33.97132092,-112.7308708,85390
"Safeway / 1999 W Wickenburg Way, Wickenburg, AZ, United States",707124,33.96099342,-112.7709057,85390
"Frys / 15215 N Cotton Ln, Surprise, AZ, United States",1493611,33.62258463,-112.4246298,85388
"Safeway / 17049 W Bell Rd, Surprise, AZ, United States",590673,33.6373334,-112.4252997,85388
"Albertsons / 8240 W Deer Valley Rd, Peoria, AZ, United States",493496,33.68324955,-112.2364755,85382
"Albertsons / 8950 W Bell Rd, Peoria, AZ, United States",399097,33.6397793,-112.251733,85382
"Frys / 8375 W Deer Valley Rd, Peoria, AZ, United States",995336,33.68026067,-112.239929,85382
"Frys / 9245 W Union Hills Dr, Cherryville, PA, United States",705163,33.65121624,-112.2565764,85382
"Total Wine & More / N 75th Ave 17550, Glendale, AZ, United States",362643,33.64344414,-112.2209014,85382
"Trader Joe's / 7720 West Bell Rd, Glendale, AZ, United States",765730,33.63928622,-112.2263252,85382
"Bashas' / 7586 W Thunderbird Rd, Peoria, AZ, United States",318867,33.61139441,-112.2220968,85381
"Frys / 7455 W Cactus Rd, Peoria, AZ, United States",1098426,33.59449415,-112.2189229,85381
"Safeway / 12320 N 83rd Ave, Peoria, AZ, United States",617069,33.59671385,-112.2397058,85381
"Sprouts Farmers Market / 8375 W Thunderbird Rd, Peoria, AZ, United States",420351,33.60851768,-112.2391646,85381
"Walmart Neighborhood Market / 7421 W Thunderbird Rd, Peoria, AZ, United States",462087,33.60912824,-112.2182852,85381
"Bashas' / 15367 W Waddell Rd, Surprise, AZ, United States",548714,33.60808312,-112.3919713,85379
"Frys / 13982 W Waddell Rd, Surprise, AZ, United States",1595824,33.61117742,-112.3614943,85379
"Safeway / 13828 W Waddell Rd, Surprise, AZ, United States",540512,33.61057985,-112.3575215,85379
"Sprouts Farmers Market / 13759 W Bell Rd, Surprise, AZ, United States",384960,33.63697816,-112.3561785,85378
"Bashas' / 13940 W Meeker Blvd, Sun City West, AZ, United States",227463,33.66050051,-112.3608166,85375
"Frys / 19403 N. RH Johnson BLVD, Sun City West, AZ, United States",1037945,33.66125148,-112.35328,85375
"Safeway / 13503 West Camino del Sol, Surprise, Arizona, United States",355424,33.65502089,-112.3499328,85375
"Albertsons / 14451 W Grand Ave, Sun City West, AZ, United States",559119,33.65617148,-112.376185,85374
"Frys / 15510 W Bell Rd, Surprise, AZ, United States",927971,33.64039188,-112.3953554,85374
"Trader Joe's / 14095 W Grand Ave, Surprise, AZ, United States",431931,33.65135552,-112.367346,85374
"Walmart Neighborhood Market / 15431 W Greenway Rd, Surprise, AZ, United States",615940,33.62266235,-112.3924513,85374
"WinCo Foods / 16925 W Bell Rd, Surprise, AZ, United States",929265,33.63750138,-112.4229935,85374
"Aldi / 24665 N Lake Pleasant Pkwy, Peoria, AZ, United States",212388,33.70745439,-112.270776,85373
"Bashas' / 20351 N Lake Pleasant Rd, Peoria, AZ, United States",326161,33.66849399,-112.2781359,85373
"Frys / 25401 N Lake Pleasant Pkwy, Peoria, AZ, United States",1459878,33.71445467,-112.2677802,85373
"Safeway / 28455 N Vistancia Blvd, Peoria, AZ, United States",593908,33.74077781,-112.3205188,85373
"Sprouts Farmers Market / 10134 West Happy Valley Road, Peoria, AZ, United States",312236,33.71300654,-112.2775401,85373
"Frys / 11203 S Frontage Rd, Yuma, AZ, United States",1863407,32.66797018,-114.4406212,85367
"Albertsons / 2378 W 24th St, Yuma, AZ, United States",931657,32.68511913,-114.648236,85364
"Albertsons / 252 W 32nd St, Yuma, AZ, United States",650508,32.67135419,-114.6209429,85364
"Frys / 500 W 24th St, Yuma, AZ, United States",783227,32.68554767,-114.6260017,85364
"Sprouts Farmers Market / 1590 S 4th Ave, Unit A, Yuma, AZ, United States",605245,32.69899003,-114.6254264,85364
"Walmart Neighborhood Market / 2675 W 8th St, Yuma, AZ, United States",863019,32.71231568,-114.6524189,85364
"Safeway / 10641 W Olive Ave, Peoria, AZ, United States",870175,33.56388978,-112.2885436,85363
"Bashas' / 21064 W Main St, Buckeye, AZ, United States",263436,33.49614212,-112.5127017,85355
"Frys / 2626 S 83rd Ave, Phoenix, AZ, United States",1039858,33.42414186,-112.2403692,85353
"Frys / 10660 N.W. Grand Ave, Sun City, AZ, United States",1064380,33.60065073,-112.2888331,85351
"Safeway / 10926 W Bell Rd, Sun City, AZ, United States",520524,33.6385962,-112.2922893,85351
"Frys / 9043 W Olive Ave, Peoria, AZ, United States",1242400,33.56466035,-112.2536996,85345
"Albertsons / 12970 W Indian School Rd, Litchfield Park, AZ, United States",617033,33.49473004,-112.3380755,85340
"Bashas' / 5115 N Dysart Rd, Litchfield Park, AZ, United States",316236,33.50953548,-112.3392922,85340
"Frys / 13730 W Camelback Rd, Litchfield Park, AZ, United States",1474027,33.51002217,-112.3558011,85340
"Walmart Neighborhood Market / West Columbus Avenue, Goodyear, Arizona, United States",475228,33.48720153,-112.3643615,85340
"Safeway / 9890 S Estrella Pkwy, Goodyear, AZ, United States",832736,33.35770243,-112.4284139,85338
"Frys / 1300 S Watson Rd, Buckeye, AZ, United States",1603077,33.43416365,-112.5587056,85326
"Frys / 11425 W Buckeye Rd, Avondale, AZ, United States",1478042,33.4339034,-112.3044124,85323
"Frys / 1575 N Dysart Rd, Avondale, AZ, United States",999851,33.46304343,-112.3389579,85323
"Sprouts Farmers Market / 1813 N Dysart Road, Avondale, AZ, United States",510098,33.46838054,-112.3396192,85323
"Frys / 6625 W Happy Valley Rd, Glendale, AZ, United States",915716,33.71061555,-112.2015194,85310
"Walmart Neighborhood Market / 6550 W Happy Valley Rd, Phoenix, AZ, United States",403352,33.71375173,-112.201315,85310
